photo_id,business_id,caption,label
hxEiDU_U11jYFlW8Atcs2w,Vd0MqEllhqMQmZVDsTTzAg,,inside
hTApYk7EUMXwiN0TvgNbtQ,YJ05ntGlszxACOD5zn1YjA,,outside
wdntfWUYvlRoa-qgAr8OSQ,YJ05ntGlszxACOD5zn1YjA,The menu. Get the High Priest - trust me!,menu
c6-OXwLzmh4jXomAl8tJMA,YJ05ntGlszxACOD5zn1YjA,,food
nZzax6xFlhuVC6BRGPuz6A,YJ05ntGlszxACOD5zn1YjA,,food
_himeHiNS3tAdLlMHsxcYw,YJ05ntGlszxACOD5zn1YjA,My Low Priest,food
dcwcV4uIc4Hujmac7j1c3g,YJ05ntGlszxACOD5zn1YjA,Tongue out!,food
qd11Bv-s0tzNTeMWeNTJQg,YJ05ntGlszxACOD5zn1YjA,,food
gUO03g6fECPOAmezZ9iv5w,YJ05ntGlszxACOD5zn1YjA,,inside
DaMngOXqt9ET3qGjqjPKRw,YJ05ntGlszxACOD5zn1YjA,"Chilli cheese fries, with chilli on the side as requested",food
Xc7RTXdFlWJPQi_AeUkSuw,YJ05ntGlszxACOD5zn1YjA,,inside
dmFsPI4-5FkYXLpVXBNpUw,LAAl7t-Ma93BkRzSPDqvgw,Serving superb coffee to tired moms and dads everywhere.,inside
6OfQbg2E-njrwW-TAN5Xxg,LAAl7t-Ma93BkRzSPDqvgw,The patio is an oasis  on a sunny day.,outside
sR7RoIHLTPxUQ-TO_64-Tg,znc5ZpKCPANquABEm7SJuA,Curried chicken roti,food
K3fZ4vWjmohmukVdL7tTXQ,nc2ToNeakcNlFOggSuh0SQ,COMEBUY offers many different kinds of drink for you to choose from :),inside
zxxjkXI0sguDYyB0qa7NNw,vx3nrYsVvissEar4XeGRDg,,outside
dnHBRLI5Nyjh0jNJyW20gA,V_kUalXREclnHWjWr5GUNw,It's So Chili,food
lrgGf_1veZJExWULz5vHUw,V_kUalXREclnHWjWr5GUNw,Smokin' Hot,food
o2xLqRVkLCqxqG2htT11AQ,V_kUalXREclnHWjWr5GUNw,,inside
bIo82ZQQz8DQlpRuUVb7UA,3Kx4IdA-knGK-9QrGtGl2w,??????? Black Pepper  Beef and Spaghetti,food
pi9ys7sqcxr_O1-MUmhb8w,3Kx4IdA-knGK-9QrGtGl2w,Outside,outside
wDamD7yJazIyAfUj7uTmog,3Kx4IdA-knGK-9QrGtGl2w,Decor,inside
a-E2vhdprXMuf3uSJXcU-g,YtfQQHdcQ_bGl2V0Agxw1A,,food
9tgp5hDm5N2rthD1HwnftQ,YtfQQHdcQ_bGl2V0Agxw1A,,food
k6iD5v8ReEpzuIow9IuEgA,YtfQQHdcQ_bGl2V0Agxw1A,,food
cYDtt_eqI80Urc69AlR3Gg,YtfQQHdcQ_bGl2V0Agxw1A,,inside
G82Bby1kUNev2QRB4n9IrQ,YtfQQHdcQ_bGl2V0Agxw1A,,inside
EBZFO09CX3V6OC-y0_ogMg,YtfQQHdcQ_bGl2V0Agxw1A,Biriyani with tandoori shrimp in the background,food
1mVCyFxREU3vQ-D2kASMlw,YtfQQHdcQ_bGl2V0Agxw1A,Glass of rose wine $12 - bit too dry for my taste,drink
2pJ0Zf5DWrYNuIFoj5altQ,YtfQQHdcQ_bGl2V0Agxw1A,Bhindi Masala (Okra),food
J41TkQEgG_90bv3C5EX13g,YtfQQHdcQ_bGl2V0Agxw1A,Garlic Naan,food
0WGUthIFm1k0rzp2nXIwlw,YtfQQHdcQ_bGl2V0Agxw1A,Paneer Tikka Masala,food
UAWqZIJRmAtR2JGv1AAkTw,YtfQQHdcQ_bGl2V0Agxw1A,Papad with tamarind chutney,food
5tPv6mT8IP9_alq9HDWG9Q,YtfQQHdcQ_bGl2V0Agxw1A,,food
TVToKY8oC2SDoke-eVqs_g,YtfQQHdcQ_bGl2V0Agxw1A,,food
_N0X54tsK9Bv8IvnrFB6pA,YtfQQHdcQ_bGl2V0Agxw1A,,food
QkTMUlyyj3gRckJIE3PWzQ,YtfQQHdcQ_bGl2V0Agxw1A,,food
0deNDyYj0MrLHPs6YjDx2A,YtfQQHdcQ_bGl2V0Agxw1A,Papad (papdum). Chef did some amazing work.,food
6tWrx5xZgcVnvNvK_zXOlg,YtfQQHdcQ_bGl2V0Agxw1A,,inside
SQdmR6IZchGKLnqVXVTFlw,YtfQQHdcQ_bGl2V0Agxw1A,"Butter Chicken, Paneer Tikka Masala, basmati rice and fluffy nan!!!",food
4IBm8dQ6lKFo16YOSkjkAg,YtfQQHdcQ_bGl2V0Agxw1A,Shrimp tikka,inside
DY6hGe7-XEbtU7vwBzGigw,YtfQQHdcQ_bGl2V0Agxw1A,,inside
9K0xybbOGQF2kLTATvQM1g,YtfQQHdcQ_bGl2V0Agxw1A,@FoodLoversToronto on Instagram,food
qcvv-IVrfTpWt3AZoT4FCA,YtfQQHdcQ_bGl2V0Agxw1A,@FoodLoversToronto on Instagram,food
75fo7bu44d0zLsrbD6vqOQ,sYSlKRCWmVeQr1hA6-WUzw,Macrobiotic bowl with soba,food
yRsFp-dzv1fhKFe3fBgN3w,sYSlKRCWmVeQr1hA6-WUzw,Quinoa onion rings,food
pYZrglt7TnJy4JBGBUTi2w,sYSlKRCWmVeQr1hA6-WUzw,All 4 locations checked :),inside
88nqIt4-tvILsSpdTDqIVA,sYSlKRCWmVeQr1hA6-WUzw,,food
zI5Xi6yIC_c4ipxRYL93iQ,sYSlKRCWmVeQr1hA6-WUzw,,inside
XrtjQF2wRY6jMpjuQDDheQ,uG0yvj2JWfCf0eaIgxcwXQ,The front counter,inside
7FriUsnvmFVJ2k-9GLiYhw,uG0yvj2JWfCf0eaIgxcwXQ,The kitchen,inside
F8FGK-l8f_WCsy9TzuSwnw,uG0yvj2JWfCf0eaIgxcwXQ,Not too busy yet. Zero wait. Instant gigantic To style breakfast brunch.,inside
WUlgLQlUqB1ogbFzn504Vg,uG0yvj2JWfCf0eaIgxcwXQ,,inside
AXOZguhOd_jb43NiWsmmBw,T4iG8nhlu3uVnRzRn6660w,,food
8YN3PsQ1iRTHyWZiO74hNg,RaVI3l5uEbH5dD2bJJzObw,Nacho burger with no melted cheese ;(,food
8XKUyiWoxqqoXlVJpKeZjg,RaVI3l5uEbH5dD2bJJzObw,,food
gczb0dZuRXIke8J9Nczl5A,RaVI3l5uEbH5dD2bJJzObw,,food
ZuwbgBwklM6jqcgM34JKpA,NDuUMJfrWk52RA-H-OtrpA,"Bolt Fresh Bar, 1170 Queen St. West
www.instagram.com/­boltfreshbar",inside
TVri2DsUTj9EpfznUvloGg,pwhGl5xuPlR1FWnm6YMJlw,Gourmet Chicken and onion Poutine,food
IS3sbDGwg2Fh66kwM82Kdw,pwhGl5xuPlR1FWnm6YMJlw,BBQ and Jerk Chicken pizza with a side of hand crafted garlic bread,food
GoNYAZ89wCMzvGqC73QV0g,pwhGl5xuPlR1FWnm6YMJlw,Our very own Cheese Crust pizza,food
EkDm_S68CBCvypS_04vXHg,pwhGl5xuPlR1FWnm6YMJlw,Gourmet Poutine,food
AmoBizN9G9ZfccR270ciHA,pwhGl5xuPlR1FWnm6YMJlw,Marinated Steak and Mushrooms,food
LA0z-eh_K0DYPy13Ry7wbA,pwhGl5xuPlR1FWnm6YMJlw,Poutine Pizza Slice,food
I45aMdwvgCmslehPU_C9-g,pwhGl5xuPlR1FWnm6YMJlw,Pesto Passion pizza with marinated chicken,food
dEujZSYBERFH_okiq8J8aw,pwhGl5xuPlR1FWnm6YMJlw,Jammin Jerk Chicken Pizza with a scoop of coleslaw in the middle.,food
5c8xK_8p2Yp4Ryp-AVcdWA,pwhGl5xuPlR1FWnm6YMJlw,Tandoori chicken wings,food
bL6xwiLVKs5R5KI9pWe_jA,pwhGl5xuPlR1FWnm6YMJlw,"Scarborough, ON location",outside
9xbotUSQvn9QH3bhkrP53Q,pwhGl5xuPlR1FWnm6YMJlw,Yup!  There's no pizza like one made by Mr. Mike ... himself!,food
vuJ_Yh4974wNkvaw8kjT6Q,pwhGl5xuPlR1FWnm6YMJlw,,food
8VPcD8sQKFDb2Bsor6eIPQ,jUMljOsniegdenxF8SXtHQ,A little Brooklyn in Leslieville.,inside
oYQTebHIHDqfX3CUqBYw1A,jUMljOsniegdenxF8SXtHQ,,inside
3UXqilNOKVsdYXofm8WVnQ,eJ0b0sZNrVV9Jy2NOgdUfg,,inside
u6Y-SkLGq17WN5MpI3Bsxg,eJ0b0sZNrVV9Jy2NOgdUfg,,inside
wpn0MfZdUX4k9L_m0YLi3A,eJ0b0sZNrVV9Jy2NOgdUfg,,food
Z2ZVyknOiYT1MLHqvC5kig,eJ0b0sZNrVV9Jy2NOgdUfg,,food
J8VP_8iDa9MtyJAKvuvs6w,eJ0b0sZNrVV9Jy2NOgdUfg,,food
puJOwkRhapd8mnrSpwMWqg,eJ0b0sZNrVV9Jy2NOgdUfg,,food
2cgxwxGKGCTceIUHvMGIbw,eJ0b0sZNrVV9Jy2NOgdUfg,,food
nEmJb84kjzDMWlCi55l6-A,vfPfk_eY1s6NzDMVjA_h6w,,inside
bEwqIThFPhB1odUP17hT8A,vfPfk_eY1s6NzDMVjA_h6w,Green curry chicken with coconut rice.,food
nKq931hRo5nDlFigyLgEww,m2hz26KM3kLN_AS5CcEjPg,Caillettes,food
E6HvFDXa9FLFCtq7U3ITAA,m2hz26KM3kLN_AS5CcEjPg,,inside
QEebvX5S2JlH-qQ7O2GsHQ,m2hz26KM3kLN_AS5CcEjPg,,inside
v0zOnMJWion0hX-CyWITeg,m2hz26KM3kLN_AS5CcEjPg,Lunch at the bar with SS,inside
3Es_Tk7BjLWAI0lWftZj7A,m2hz26KM3kLN_AS5CcEjPg,Happy hour...,drink
RZ3LtheQki1XxNtgAVowPw,m2hz26KM3kLN_AS5CcEjPg,"Radishes with bonito butter, chives, olive oil, and bonito flakes - $4. Crisp, refreshing. And beautifully presented.",food
IQgyfPUBhpWkIFXZD6iMdw,m2hz26KM3kLN_AS5CcEjPg,Mimosa and Bailey's coffee,drink
sby4jEZY0RYG5zy8Bax2aw,m2hz26KM3kLN_AS5CcEjPg,,food
AwChbhmR3kQX9A3Bpfc4gA,QnVZwjV7iSAaG4VN9FvXQg,,food
0rTywU4KA6YWQJFGUwlzsw,QnVZwjV7iSAaG4VN9FvXQg,,food
87gse3n2OzQKU1ecNNC0EA,QnVZwjV7iSAaG4VN9FvXQg,,food
lHX5KH7_hK8_SJxVhCYJCw,QnVZwjV7iSAaG4VN9FvXQg,,drink
rpsBT92CVAxTrjqBeGqeUQ,QnVZwjV7iSAaG4VN9FvXQg,,food
GoJaRIGZwCqZ6ChCiRLg-g,QnVZwjV7iSAaG4VN9FvXQg,,food
1n4OI9GgYQ-LDLRzetMN7Q,QnVZwjV7iSAaG4VN9FvXQg,,food
PiDS5hi6-r5j6Dpvx4ooTw,GcxE5hK_TaHP4EZFDYz2mg,,food
5OrWE1PwMEC406ECEDQg5Q,GcxE5hK_TaHP4EZFDYz2mg,,inside
I2tJqS-kTpIFeQiZFYeJrw,l8qAqHW06K5vO0UbobifiQ,Photo via http://www.torontolife.com/daily-dish/openings/2014/03/14/county-cocktail-toronto-restaurants/,food
zH8-F36sbFRuPZEd6vwXbw,l8qAqHW06K5vO0UbobifiQ,Photo via http://www.torontolife.com/daily-dish/openings/2014/03/14/county-cocktail-toronto-restaurants/,inside
jyjqDlTFcWgdydtcQ27UHw,l8qAqHW06K5vO0UbobifiQ,Photo via http://www.torontolife.com/daily-dish/openings/2014/03/14/county-cocktail-toronto-restaurants/,outside
AWix8KINgJ4qfOgPEvx-iQ,l8qAqHW06K5vO0UbobifiQ,The bar. Interesting selection of drinks.,inside
8A-STt_9r3MjEYLAxid7fQ,qGL7Z0yVXET7GTq-mNyQmQ,,food
Grc2x5ZLqpcrCXdyhuZNzw,qGL7Z0yVXET7GTq-mNyQmQ,,food
_BeKDc0wYzv2Cu9Xi2nCyA,qGL7Z0yVXET7GTq-mNyQmQ,,drink
vDurMTInpj57M9jjaZJubQ,0-ZA4TTKlHYGIQJj06G0-w,Buffalo Chicken,food
7UE16EeZn0shYVG8hLR4JQ,0-ZA4TTKlHYGIQJj06G0-w,Philly Cheese Steak,food
d4NnZ_OuTNC57HxCmOt8Wg,0-ZA4TTKlHYGIQJj06G0-w,Kimchi,food
nHY41vgDN8JYyK8UbaeFqA,0-ZA4TTKlHYGIQJj06G0-w,Buffalo Chicken Take Out,food
3y8rKqK2Gna25S95sFmi8Q,0-ZA4TTKlHYGIQJj06G0-w,Pig Roast,food
LKePjLcSUobAds24EnnhzA,0-ZA4TTKlHYGIQJj06G0-w,The bar: http://www.suziethefoodie.com/the-loaded-pierogi/,inside
sKOXRyiKHwdhS7e_Frv-gQ,0-ZA4TTKlHYGIQJj06G0-w,Cabbage Patch Kid Pierogies: http://www.suziethefoodie.com/the-loaded-pierogi/,food
HEIyVmH2_ALUWrYeJF2ZBQ,0-ZA4TTKlHYGIQJj06G0-w,I got a bite of my sisters' pierogies: http://www.suziethefoodie.com/the-loaded-pierogi/,food
4bU9dRJz_mL58gcWqQWgVw,0-ZA4TTKlHYGIQJj06G0-w,The Porky Pig Pierogies: http://www.suziethefoodie.com/the-loaded-pierogi/,food
qeOqzcHVzdMO1ztMNeLNaw,0-ZA4TTKlHYGIQJj06G0-w,Outside the site window: http://www.suziethefoodie.com/the-loaded-pierogi/,inside
k3_LUSD9kr7nCfG731IsBA,0-ZA4TTKlHYGIQJj06G0-w,The Catch Pierogies: http://www.suziethefoodie.com/the-loaded-pierogi/,food
MEppN5zy20TNZsJFXMPhUA,0-ZA4TTKlHYGIQJj06G0-w,Bar/Kitchen,inside
XnYUnvuU32M0-KFiu8Mn-g,0-ZA4TTKlHYGIQJj06G0-w,,inside
Pla72oMbKmowhrxoxITbwg,0-ZA4TTKlHYGIQJj06G0-w,Donald duck,food
jK4HGz6iKDLy1R0h-MXlXg,lQpxpk_ZFJ_ZtYNYhJQv8Q,kale & quinoa bowl,food
UCKGut0rD88mknw-o2SvLw,PLa2EQ60fVpHoxJC5UmQ-A,,food
Am8Eaf8iMBGj6s-i5TI37Q,e59uNE07Gf-yrIl4rX3KZw,,food
JT-UQKIjLXO6-S_6fFEXgw,e59uNE07Gf-yrIl4rX3KZw,,food
4COo_QmpwfjzucW3fGrCiA,e59uNE07Gf-yrIl4rX3KZw,,food
DbWYEtL5ACFDh_PisgZI0A,e59uNE07Gf-yrIl4rX3KZw,,food
cxMKbeGPkfDA2pFgkpgvZw,e59uNE07Gf-yrIl4rX3KZw,the standard burger. milkshake,food
inBIePAE0JYf05dMB9oqGg,e59uNE07Gf-yrIl4rX3KZw,,food
vDpb3Y7qKVGoJWbS4HxJWA,e59uNE07Gf-yrIl4rX3KZw,Emy 2nd Burger in the Burger Hole !,food
jPjf0b_XbjKlBfroJN3awg,e59uNE07Gf-yrIl4rX3KZw,,inside
pNAAtNQ-H6-P_JXl7du_XQ,e59uNE07Gf-yrIl4rX3KZw,,inside
4X9USqGcoEp0dXWuZQOo4w,e59uNE07Gf-yrIl4rX3KZw,,inside
cIOK10vrG1qNKNeGLrBwTA,e59uNE07Gf-yrIl4rX3KZw,,food
7w2skW8M8cu4zJDM3ohTaA,e59uNE07Gf-yrIl4rX3KZw,,food
LONOibCgyl7B6fczefugAg,e59uNE07Gf-yrIl4rX3KZw,,food
blvrkRZsIsoc6QEcxIwZyw,e59uNE07Gf-yrIl4rX3KZw,,food
5bQjoI1gihD6JUwiomHNBg,e59uNE07Gf-yrIl4rX3KZw,,food
MSw8rBuiVNMsWaF88Q9pvw,e59uNE07Gf-yrIl4rX3KZw,,food
yfYM53AsMGgSggwyg8TfKg,e59uNE07Gf-yrIl4rX3KZw,,food
5T_Lo7Dvc-3bVcX3xDJpfg,e59uNE07Gf-yrIl4rX3KZw,,food
z6solJUFfmuPaKoH21GqRQ,e59uNE07Gf-yrIl4rX3KZw,Buckaroo + Hot & Honey Chicken + massive onions rings!,food
dBfJmfUyxkYOO0djSiDbmQ,e59uNE07Gf-yrIl4rX3KZw,,food
ozflSze25w8AzDy7sh5HfQ,e59uNE07Gf-yrIl4rX3KZw,,food
G_oHN6tV8s6fx9Rq_0RqOQ,e59uNE07Gf-yrIl4rX3KZw,Gluten free bread,food
M6m1yr6qdQfHtJNYUVwBiA,e59uNE07Gf-yrIl4rX3KZw,Supreme,food
y6cnbVsrxzWKsFAGUElPRg,e59uNE07Gf-yrIl4rX3KZw,,inside
tYKkYeIbYocqf0uMMV2BEQ,e59uNE07Gf-yrIl4rX3KZw,The standard burger,food
fSZQu1LZWf4-0Y4c3sN87g,e59uNE07Gf-yrIl4rX3KZw,The Wild Hog,food
Ug8KSecEh6c07RpcbMxE6w,e59uNE07Gf-yrIl4rX3KZw,Shareable Fries,food
YcyjBXFzi2hd3yve27mFCw,e59uNE07Gf-yrIl4rX3KZw,Elk burger,food
PK8h_AEyYygmtJ20__MHGQ,e59uNE07Gf-yrIl4rX3KZw,Bar area,inside
6d3yGkCTl51ahyEPQf58hg,e59uNE07Gf-yrIl4rX3KZw,West side of dining area,inside
kXtMjXiFfsILvaX35tvA6A,Dl2vgi5W_nbe-A97D0zgfA,,inside
tWRFxL_9-_p-6Y_6LnfyQg,Dl2vgi5W_nbe-A97D0zgfA,,inside
JNREjcm7d7haMCpBQ4sktw,ZUJL4EBj7bBYYIQn8J6EVw,Pork schnitzel platter with mushroom sauce.,food
4APyQuttpXZXKDKLynmmMg,ZUJL4EBj7bBYYIQn8J6EVw,,food
bzQ6eJM0_uW8tUa9v1Tuow,ZUJL4EBj7bBYYIQn8J6EVw,,inside
vd5GYcYuJfOUZ2tSIorUCA,ZUJL4EBj7bBYYIQn8J6EVw,,inside
pMlvuJ4GwA9PgDgwVvViFQ,ZUJL4EBj7bBYYIQn8J6EVw,...where is Karl...,inside
lyochy-TEndf5khL0SxNVQ,ZUJL4EBj7bBYYIQn8J6EVw,Small chicken schnitzel queen,food
_EYJD79h1WfDT8qIdNeAJA,Mpu8IzCGs805YBiwQ9IgFA,,inside
IDZjBvbcOSc6BuwWIBQ1Ig,Mpu8IzCGs805YBiwQ9IgFA,,inside
h4dkHBA5MRxck1qABZo2DA,zWgoKXfq75Zhm8qcu4xPNQ,Chicken schnitzel plate,food
lZ9A5Wy3kFT8XRtmhKr-mw,zWgoKXfq75Zhm8qcu4xPNQ,"Cheese, spinach, meat pie",food
otR--n86A5ty1616guYvLA,v6n7iPus9739N0VHR_v2rQ,,inside
nWKJVREBTT70qOvxpDHXmg,v6n7iPus9739N0VHR_v2rQ,,food
RFjar90rkyb4VLDRl76Jgg,v6n7iPus9739N0VHR_v2rQ,,food
OZahpFULzqk3STH3iLILTQ,v6n7iPus9739N0VHR_v2rQ,,food
4iPO75o6CsUQgmx2M7WNCQ,5f13F6HZgLoARSdXECfLAw,"Noodles, rice & mains table",inside
nB2BSRJuwROPD4dlnUbqUg,5f13F6HZgLoARSdXECfLAw,Grilled Red Snapper,food
e_pAty0T0DYDqSUArBODPw,5f13F6HZgLoARSdXECfLAw,,food
o3577aMwLH6i4v38xtkHag,o4mLcNcURwn-uXXC8_mouw,,inside
O663TApdy-QQaSGClOjNEg,idcJ81Duz_UXM_y21DbPvg,,inside
SBXGkRVEDJxhL6qvU5gRaw,idcJ81Duz_UXM_y21DbPvg,,food
NubOIXz98NTz--Rg3iOjxg,idcJ81Duz_UXM_y21DbPvg,"Za-Vlaki (garlic butter, mozzarella, chicken, pico de gallo and housemade tzatiki)",food
9P2w9-IXl-NH-0DKIUvSPg,idcJ81Duz_UXM_y21DbPvg,Pepperoni going in the BBQ,food
jYKNUv3GabNTIrDJdqtADQ,idcJ81Duz_UXM_y21DbPvg,"Duck & Grape (bufala mozzarella, mascaprone, duck confit, roasted grapes, balsamic reduction and fresh grana padano)",food
XQZqfh0FPtsKtZ7Xo7HJiA,idcJ81Duz_UXM_y21DbPvg,"Oh Canada! (maple syrup, mozzarella, bacon and crushed potato chips)",food
5gkILZQf-Q72q77_jHXa9A,idcJ81Duz_UXM_y21DbPvg,,inside
eABuE1qvbK6K3F9YzDNpww,idcJ81Duz_UXM_y21DbPvg,"Salmon Tartar (garlic butter, mozzarella, red peppers, charred green onions, Salmon and grapefruit tartar and fried capers)",food
hP4n2sdCF8_TNol3a2cWMA,idcJ81Duz_UXM_y21DbPvg,,food
8JgTAVg1CR5Kr6kCbKzzFw,idcJ81Duz_UXM_y21DbPvg,,food
Ji-Egibh95Ve24VHBazrMw,hjvPxyxPLFOCxdNm15IDug,,food
CxYabPMcBytEHq4ACt-q-g,hjvPxyxPLFOCxdNm15IDug,,food
EcZpM5l_tfsgcmRcw9XC3A,hjvPxyxPLFOCxdNm15IDug,,food
O4yHOUo0PoV3Xq34osEzxw,hjvPxyxPLFOCxdNm15IDug,,food
hcRgg_RJS4qplLSks0iTDw,hjvPxyxPLFOCxdNm15IDug,,food
ripis3GBzYWN62n4eeuO0w,hjvPxyxPLFOCxdNm15IDug,,food
i_5fQU8lHaxft3h8y8TKHA,hjvPxyxPLFOCxdNm15IDug,,food
gI-O01bF8ft22HhArQzSkg,hjvPxyxPLFOCxdNm15IDug,,food
OAiqxt-8oYOFYhfyaw-Pcg,hjvPxyxPLFOCxdNm15IDug,,food
1nEcduy5VwAHOJHfRGGq_A,hjvPxyxPLFOCxdNm15IDug,,food
E0WS_HhvCE9sZONKcvA3ww,hjvPxyxPLFOCxdNm15IDug,,food
YwBRiiMA6XXlVHE9_yQLQA,TYHklMdUVKhZD4dkCfn2tA,Interior decor,inside
nHC98u7HjetlwQnKPs1hsA,ZQn1OQUuDMBG6wd9LLe81g,,food
b7Liw7hsv9fQHj4aU89BJg,FBd6q_qzEFixvhV3KdzvJw,,inside
cbyrGwrn9X3_eMzWCHeT2A,FBd6q_qzEFixvhV3KdzvJw,Mario Kart 64 anyone?,inside
VIBuAFJFOJbDBxfSteOrBg,FBd6q_qzEFixvhV3KdzvJw,Personal screens in each booth for video games & giant jenga! :D,inside
snlX_sZDMMtntIm8_eGMDQ,FBd6q_qzEFixvhV3KdzvJw,Nutella latte,drink
dskn0Y0-lK_kDaASoAIL0w,FBd6q_qzEFixvhV3KdzvJw,Lots of board games,inside
_mZI_hZtGrM5QxFsQdP2Ug,FBd6q_qzEFixvhV3KdzvJw,"$4.95 Tiramisu Cake, lacks coffee taste",food
jno_PiP_tSXPmRm59lpuSQ,FBd6q_qzEFixvhV3KdzvJw,Cappuccino,drink
ZtyODqfY3-Az1fcMDLNdvg,FBd6q_qzEFixvhV3KdzvJw,Wall of games,inside
2C4O17sTWgNnIsJmSdOi7Q,FBd6q_qzEFixvhV3KdzvJw,Inside Game Room,outside
-dlH1AQvPq62L1r5EewlzQ,FBd6q_qzEFixvhV3KdzvJw,,inside
XYmiTrhwStV97Vsue_Y44Q,FBd6q_qzEFixvhV3KdzvJw,,inside
vPWu3O4DQjPtc-iHaOm_ZQ,FBd6q_qzEFixvhV3KdzvJw,,inside
7F1SBW0Mq_R7gLl23W4ajQ,FBd6q_qzEFixvhV3KdzvJw,,inside
YnJH01WcGvXqgM8g1HbxQQ,FBd6q_qzEFixvhV3KdzvJw,Riddle room Menu - Jan 2018,inside
EpAjnlSKj349j-o6Hd1Khg,7bkA-nYNZTAAXF9i5-o-Kw,"Pizza Frittata, $13 - stuffed & fried panzerotti-like pizza that is delish!",food
gnQ0HaC9EAVOAANaflAqHA,K1nBA8UblVNUYHmhDh6hQA,,food
AOBcGtbAm4HIgzokFipo0A,K1nBA8UblVNUYHmhDh6hQA,Menu,inside
iu-MXimoKTjDLulnQhXnEQ,pLMSnq39S3-lA24bB2jIKQ,,food
a0CWopNC3H_gkXjKkNIQjA,pLMSnq39S3-lA24bB2jIKQ,Get a Chicken Shawarma Plate and your choice of a Gyro or Falafel Plate PLUS 2 can of pop or bottled water for one GREAT price!,food
0sVtGCOLZwlluL8QtOCWyA,pLMSnq39S3-lA24bB2jIKQ,"Our Most Popular Chicken Shawarma with Rice, Garlic Potatoes and Salad",food
5N2ofXGD3Mu67xGhUYHlaw,pLMSnq39S3-lA24bB2jIKQ,,food
_pUh-ixYcHodcmIZtyCCbA,pLMSnq39S3-lA24bB2jIKQ,"Family Sized servings of Chicken Shawarma, Falafels, Rice, Garlic Potatoes and Salads PLUS your choice of 4 cans of Pop or Bottled Water",food
8IyT8APFk5JN2Gn9-o1t5w,pLMSnq39S3-lA24bB2jIKQ,,food
yd2LWIQpL0Uh8vJiRUmFIQ,pLMSnq39S3-lA24bB2jIKQ,,food
ozgCgiLDdXAir6dkdtM6Hg,pLMSnq39S3-lA24bB2jIKQ,,food
7AqQF6myLk74wtO6RoZMDA,pLMSnq39S3-lA24bB2jIKQ,,food
mNHhwRlpk6ouaj9gSr2MOw,QMB3hmb_Yv6Vk-HLiM2cdA,,food
IA7V8ihGni8ek1QY9ver9Q,QMB3hmb_Yv6Vk-HLiM2cdA,Pav,food
QRFVB8M2HS7Xxx8hpOPr8g,sA-YqTMe2bJmg1MgbfowuA,Gluten-Free Macarons,food
Kyl7Tjqg8Xy8mh9uwV1CEA,sA-YqTMe2bJmg1MgbfowuA,Gluten-Free Scones,food
OgSPpssNaCI44-VOgKC4SA,sA-YqTMe2bJmg1MgbfowuA,Gluten-Free Carrot Cake and Organic Date Square,food
nUnckgEE4TtKzQRl-xyEmw,sA-YqTMe2bJmg1MgbfowuA,Gluten-Free Cookies,food
C2kQBPXgUUt9vds5p1CvtA,sA-YqTMe2bJmg1MgbfowuA,Gluten-Free Quiche and Maple-Pecan Tarts,food
5JVORJRQTTE8jGxUJl3asA,sA-YqTMe2bJmg1MgbfowuA,Our Gluten-Free Bread!,food
YR27t4udEVS4r1832RyIzA,SfzMd1bA1g5XDtPgyTD8ew,Great tunes and a nice view.,inside
vwsFSHcoSQgik_NmiBrQnw,wh44YZa9OCXjV-ziZ6gjNA,,food
3HqFGuNFM3Y-nsq6lRq1zQ,wh44YZa9OCXjV-ziZ6gjNA,,food
yiJdxBeonbaB8s4hhRVpCA,wh44YZa9OCXjV-ziZ6gjNA,,food
i5fIsfYAfezOb2lPGN8R0A,wh44YZa9OCXjV-ziZ6gjNA,,food
tXcKvOuiFp62ibMfV3eDiQ,wh44YZa9OCXjV-ziZ6gjNA,,food
MLk64i2IZqHZvKvX2KQYaQ,wh44YZa9OCXjV-ziZ6gjNA,,food
csc3j3lZaVG0DU3l5rn3yQ,wh44YZa9OCXjV-ziZ6gjNA,,food
SP1tVH0Cyls6N1hvZTAV-g,wh44YZa9OCXjV-ziZ6gjNA,,food
iOTRdR34ODsig9ET8DSBLQ,wh44YZa9OCXjV-ziZ6gjNA,,food
D7vaTktPy1znfQZ1LjmydQ,wh44YZa9OCXjV-ziZ6gjNA,,food
_Tu_DigikkkaIvnLx5ZVxw,wh44YZa9OCXjV-ziZ6gjNA,,food
XArkiUDjauyZmdXbjakgMQ,wh44YZa9OCXjV-ziZ6gjNA,,food
WJ6p3Li_YiKmidq24Gla4g,wh44YZa9OCXjV-ziZ6gjNA,,food
W6k0UHKNbHhfWmcOOQEtyQ,wh44YZa9OCXjV-ziZ6gjNA,,food
EAVhED33F9njpyy0ke18Mw,wh44YZa9OCXjV-ziZ6gjNA,,food
gS3nkX7qS6DQIBABI07RvA,wh44YZa9OCXjV-ziZ6gjNA,,food
652nCh1uiVS5nvm4o7Mlng,wh44YZa9OCXjV-ziZ6gjNA,,food
IWzRmwBaPIKIMZ-uGne9Wg,wh44YZa9OCXjV-ziZ6gjNA,,food
X4MAlOlMBvsb2x64EgNThQ,wh44YZa9OCXjV-ziZ6gjNA,,food
Ld2hgzQ199AsXMDC7nJGBg,wh44YZa9OCXjV-ziZ6gjNA,,food
